;molecule_chembl_id;units;IC50;pIC50;smiles;MW;HBA;HBD;LogP;rule_of_five_conform
3601;CHEMBL3628799;nM;3950.0;5.4034029043735385;Brc1cccc(NC(=O)Nc2ccc(Nc3ncnc4sc5CCCCc5c34)cc2)c1;493.05719336000004;5;3;6.720200000000003;yes
3603;CHEMBL3263359;nM;3960.0;5.402304814074488;Cc1ccc(cc1C)C2=NN(C(C2)c3cccc4ccccc34)C5=NC(CS5)c6ccccc6;461.19256886400007;4;0;7.451840000000007;yes
3604;CHEMBL319620;nM;4000.0;5.3979400086720375;OC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O;275.07937251600003;5;5;2.1137;yes
3605;CHEMBL78280;nM;4000.0;5.3979400086720375;CNC(=O)c1ccc(cc1)S(=O)(=O)Oc2ccc(\C=C(/C)\[N+](=O)[O-])cc2OC;406.08347191599995;7;1;2.460000000000001;yes
3606;CHEMBL483232;nM;4000.0;5.3979400086720375;CCOc1cc(\C=C(/C#N)\C(=O)N)cc(CSc2cccc(OC)c2)c1O;384.11437811999997;6;2;3.484080000000002;yes
3607;CHEMBL543669;nM;4000.0;5.3979400086720375;Cl.COc1cc2ncnc(N(C)c3ccccc3)c2cc1OC;331.10875449599996;5;0;3.836700000000003;yes
3608;CHEMBL358494;nM;4000.0;5.3979400086720375;Oc1ccc(\C=C(/C#N)\C(=O)N2CCN(CC2)C(=O)\C(=C\c3ccc(O)c(O)c3)\C#N)cc1O;460.13828435999994;8;4;1.6939599999999997;yes
3609;CHEMBL7810;nM;4000.0;5.3979400086720375;COc1cc(O)c2C(=O)C(=CN(CCc3ccccc3)c2c1)c4cccc(Cl)c4;405.11317118;4;1;5.278800000000004;yes
3610;CHEMBL3221552;nM;4000.0;5.3979400086720375;Cl.COC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C;404.12513283199996;7;2;4.299120000000002;yes
3611;CHEMBL2018755;nM;4000.0;5.3979400086720375;COC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C;368.14845511999994;7;2;3.877320000000002;yes
3612;CHEMBL2312304;nM;4090.0;5.388276691992658;Clc1ccc(Cl)c(CNc2ncc(C(=O)NCCCN3CCOC3=O)c(NC4CCCC4)n2)c1;506.159994116;7;3;4.322100000000003;yes
3613;CHEMBL382186;nM;4100.0;5.3872161432802645;CS(=O)(=O)Nc1ccc2Oc3ncnc(Nc4cccc(Br)c4)c3NCc2c1;461.01572247200005;7;3;4.072000000000002;yes
3614;CHEMBL1641989;nM;4100.0;5.3872161432802645;CN(C)CCCC(=O)Nc1ccc2c(cnc(Nc3cccc(Br)c3)c2c1)C#N;451.10077242400007;5;2;4.8928800000000034;yes
3615;CHEMBL2424807;nM;4100.0;5.3872161432802645;Clc1cccc(Nc2ncnc3ccc(NCc4cccc(Br)n4)cc23)c1;439.01993526;5;2;5.796400000000002;yes
3616;CHEMBL448730;nM;4100.0;5.3872161432802645;CCN(CC)CCn1c2ccccc2c3c(Nc4cccc(Br)c4)ncnc13;437.1215078680001;5;1;5.432400000000005;yes
3617;CHEMBL103552;nM;4100.0;5.3872161432802645;OC(=O)c1cc(ccc1O)N(Cc2ccccc2O)Cc3cc(O)ccc3O;381.12123732799995;6;5;3.414000000000002;yes
3618;CHEMBL117804;nM;4100.0;5.3872161432802645;C(Cc1ccccc1)Nc2ncnc3ccccc23;249.12659748;3;1;3.2844000000000015;yes
3619;CHEMBL1172802;nM;4120.0;5.3851027839668655;Cc1ncc([N+](=O)[O-])n1CCOC(=O)\C=C\c2ccc(F)cc2;319.096834148;6;0;2.49542;yes
3620;CHEMBL1958039;nM;4120.0;5.3851027839668655;Clc1ccc(cc1)C2CC(=NN2C3=NC(=O)CS3)c4ccc(Br)cc4;432.9651228160001;4;0;4.883000000000003;yes
3621;CHEMBL1683971;nM;4130.0;5.3840499483435975;Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#CCN4CCOCC4;466.157181908;6;1;4.583820000000004;yes
3622;CHEMBL3746212;nM;4130.0;5.3840499483435975;CC(=O)N1N=C(CC1c2ccc(cc2)C(=O)OCCn3c(C)ncc3[N+](=O)[O-])c4ccc(Br)cc4;539.0804309040001;8;0;4.416820000000004;yes
3623;CHEMBL3237940;nM;4150.0;5.381951903287908;Cc1nn(c(Cl)c1C2C(=C(N)N(C3=C2C(=O)CCC3)c4cccnc4)C#N)c5ccc(Cl)cc5;490.10756462;7;1;5.187300000000004;yes
3624;CHEMBL589809;nM;4150.0;5.381951903287908;Oc1c(Cl)cc(Cl)cc1CN(Cc2ccc(F)cc2)C(=O)Nc3ccccc3;418.065111364;2;2;6.072400000000004;yes
3625;CHEMBL3608431;nM;4192.0;5.377578726024329;CN1CCN(CC1)c2ccc(Nc3nc(nc4c3ncn4CCO)N5CC[C@@H](C5)NC(=O)C=C)cc2;491.27572129600003;10;3;1.1948999999999999;yes
3626;CHEMBL195218;nM;4200.0;5.376750709602098;CONC(=O)c1cc(Nc2ncnn3cc(NC(=O)OCCCS(=O)(=O)C)c(C(C)C)c23)c(F)cc1F;540.160259992;10;3;3.148900000000002;yes
3627;CHEMBL2047019;nM;4200.0;5.376750709602098;ONC(=O)CCCCCC(=O)Nc1ccc(O)c(c1)C(=O)Nc2cccc(c2)C(F)(F)F;453.151155464;5;5;4.057700000000002;yes
3628;CHEMBL1173688;nM;4210.0;5.375717904164333;Cc1ccc(cc1C)C2=NN(C(C2)c3ccccc3Br)C(=S)N;387.040480676;2;1;4.460640000000003;yes
3629;CHEMBL1958217;nM;4240.0;5.372634143407269;COc1ccc(cc1)C2CC(=NN2C3=NC(=O)CS3)c4ccc(C)cc4;365.119797848;5;0;3.7841200000000024;yes
3630;CHEMBL1958024;nM;4270.0;5.369572124974977;COc1ccc(cc1)C2CC(=NN2C3=NC(=O)CS3)c4ccccc4;351.104147784;5;0;3.4757000000000025;yes
3631;CHEMBL153518;nM;4270.0;5.369572124974977;CCN(CC)CCn1c2ccc(OC)cc2c3c(Nc4cccc(Br)c4)ncnc13;467.132072552;6;1;5.441000000000005;yes
3633;CHEMBL3233762;nM;4286.0;5.36794783329419;CN(C)CCN(C)CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1;436.12483622400003;7;2;3.659300000000001;yes
3634;CHEMBL2312303;nM;4290.0;5.367542707815275;Clc1ccc(Cl)c(CNc2ncc(C(=O)NCCCN3CCCC3=O)c(NC4CCCC4)n2)c1;504.18072956000003;6;3;4.492300000000004;yes
3635;CHEMBL1944921;nM;4300.0;5.366531544420414;COc1cccc2C(=O)c3c(O)ccc(O)c3C(=O)c12;270.05282342000004;5;2;1.8818000000000006;yes
3637;CHEMBL291986;nM;4300.0;5.366531544420414;Oc1ccc(\C=C(/C#N)\C(=O)N2CCN(CC2)c3ccccc3)cc1O;349.14264146799997;5;2;2.3535800000000004;yes
3638;CHEMBL1242847;nM;4300.0;5.366531544420414;COc1ccc(cc1)c2nn(C(C)C)c3ncnc(N)c23;283.143310164;6;1;2.665;yes
3639;CHEMBL3325474;nM;4300.0;5.366531544420414;COC(=O)C1=C(N)N(C2=C(C1c3cc4cc(C)ccc4n5nnnc35)C(=O)CCC2)c6cccnc6;481.1862375960001;10;1;2.9351200000000013;yes
3640;CHEMBL3098322;nM;4300.0;5.366531544420414;COc1cc2nc(Cl)nc(Nc3ccc(O)cc3)c2cc1OC;331.072368988;6;2;3.749600000000002;yes
3641;CHEMBL499345;nM;4310.0;5.3655227298392685;Nc1nc(Nc2cccc(Br)c2)c3cc(Cc4ccccc4Cl)[nH]c3n1;427.01993526000007;4;3;5.290400000000002;yes
3642;CHEMBL1242286;nM;4320.0;5.364516253185088;COCOc1cc(ccc1Br)c2nn(C(C)C)c3ncnc(N)c23;391.0643869160001;7;1;3.401600000000001;yes
3645;CHEMBL3742200;nM;4390.0;5.357535479757878;Oc1nnc(c2c[nH]c(c3ccccc3)c2c4ccccc4)c5cn(nc15)c6ccc(Cl)cc6;463.11998787600004;5;2;6.503600000000005;yes
3646;CHEMBL1241674;nM;4400.0;5.356547323513811;CC(C)n1nc(c2cc3cc(O)ccc3[nH]2)c4c(N)ncnc14;308.138559132;6;3;2.8432999999999993;yes
3647;CHEMBL332269;nM;4400.0;5.356547323513811;CCCCNc1ncc2C=C(C(=O)N(C)c2n1)c3c(Cl)cccc3Cl;376.08576655599995;5;1;4.514300000000003;yes
3648;CHEMBL3133897;nM;4400.0;5.356547323513811;Cc1cc(Nc2ncnc3sc4CN(CCc4c23)C(=O)C=C)ccc1Br;428.030644264;5;1;4.576520000000003;yes
3649;CHEMBL206848;nM;4400.0;5.356547323513811;OC(=O)c1ccc2Oc3ncnc(Nc4ccc(F)c(Cl)c4)c3NCc2c1;386.058196144;6;3;4.428700000000002;yes
3650;CHEMBL115519;nM;4400.0;5.356547323513811;COc1cc(\C=C(/C#N)\C(=O)N)cc(CSc2nc3cc(Cl)ccc3s2)c1O;431.01651098799994;7;2;4.348480000000002;yes
3651;CHEMBL1928889;nM;4410.0;5.355561410532161;Clc1ccc(CNc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)cc1;394.075201872;4;2;6.292300000000003;yes
3652;CHEMBL3739587;nM;4480.0;5.348721986001856;CC(=O)c1nn(cc1C(=O)c2c(C)[nH]c(c3ccccc3)c2c4ccccc4)c5ccc(Cl)cc5;479.14005462399996;4;1;6.929820000000005;yes
3654;CHEMBL2064398;nM;4500.0;5.346787486224656;C[C@@H](Nc1ncnc2cc3OC(=O)N(CCCN4CCOCC4)c3cc12)c5ccccc5;433.211389724;8;1;3.4331000000000023;yes
3655;CHEMBL2385983;nM;4500.0;5.346787486224656;CCOc1cc(N)c(cc1NC(=O)\C=C\CN(C)C)C(=O)Nc2ccc(F)c(Cl)c2;434.152096528;5;3;3.768600000000002;yes
3656;CHEMBL109296;nM;4500.0;5.346787486224656;CCNc1ncc2C=C(C(=O)N(C)c2n1)c3c(Cl)cccc3Cl;348.05446642799996;5;1;3.7341000000000024;yes
3658;CHEMBL106232;nM;4500.0;5.346787486224656;CN1CCN(CCCCCNc2ncc3C=C(C(=O)N(C)c3n2)c4c(Cl)cccc4Cl)CC1;488.18581494;7;1;4.131900000000003;yes
3659;CHEMBL418203;nM;4600.0;5.337242168318426;CN1CCC([C@@H](O)C1)c2c(O)cc(O)c3C(=O)C=C(Oc23)c4ccccc4Cl;401.10300042;6;3;3.3046000000000024;yes
3660;CHEMBL135577;nM;4600.0;5.337242168318426;CCN(CC)CCNC(=O)c1c([Se][Se]c2[nH]c3ccccc3c2C(=O)NCCN(CC)CC)[nH]c4ccccc14;676.15431712;4;4;2.066600000000003;yes
3661;CHEMBL1242757;nM;4600.0;5.337242168318426;CC(C)n1nc(c2cccc3[nH]ccc23)c4c(N)ncnc14;292.143644512;5;2;3.1377000000000006;yes
3662;CHEMBL489083;nM;4600.0;5.337242168318426;NC(=N)SCCCN1C(=O)C2=C(C1=O)n3c(cc4ccccc34)c5cccc6ccn2c56;441.125945848;7;2;3.199650000000001;yes
3663;CHEMBL2316153;nM;4600.0;5.337242168318426;COc1cc(OC)cc(\C=C\2/CCC\C(=C/c3ccc(O)cc3)\C2=O)c1;350.15180918399994;4;1;4.629400000000005;yes
3665;CHEMBL1914657;nM;4608.0;5.3364875295848435;Br.CC(Nc1ncnc2[nH]c(cc12)c3ccc(O)cc3)c4ccc(cc4)C(F)(F)F;478.061607956;4;3;6.100300000000005;yes
3666;CHEMBL3759155;nM;4610.0;5.336299074610351;COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCN5CCCCC5;497.24268985200007;7;2;5.499000000000004;yes
3668;CHEMBL7002;nM;4655.0;5.332080314682639;CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1;333.139864596;4;1;3.9299000000000026;yes
3669;CHEMBL3739750;nM;4670.0;5.330683119433887;CC(=O)c1nn(cc1C(=O)c2c(C)[nH]c(c3ccccc3)c2c4ccccc4)c5ccccc5;445.179026976;4;1;6.276420000000005;yes
3671;CHEMBL1822063;nM;4680.0;5.329754146925875;COc1ccc(cc1)C2=NN(C(C2)c3ccc(C)cc3)c4nc(cs4)c5ccc(Cl)cc5;459.11721100399996;5;0;7.136220000000005;yes
3672;CHEMBL484109;nM;4700.0;5.327902142064282;Nc1nc(Nc2cccc(Br)c2)c3cc(CCc4ccc5ccccc5c4)[nH]c3n1;457.09020774000004;4;3;5.984600000000003;yes
3673;CHEMBL157807;nM;4700.0;5.327902142064282;Cn1c(SSc2c(C(=O)N)c3ccccc3n2C)c(C(=O)N)c4ccccc14;410.087117816;6;2;3.667200000000002;yes
3674;CHEMBL3902295;nM;4700.0;5.327902142064282;Fc1ccc(Nc2ncnc3cc4OC(=O)N(CCOC(=O)CCl)c4cc23)cc1F;434.05933901599997;8;1;3.3415000000000017;yes
3675;CHEMBL263666;nM;4700.0;5.327902142064282;CCN(CC)CCNC(=O)c1c([Se][Se]c2c(C(=O)NCCN(CC)CC)c3ccccc3n2C)n(C)c4ccccc14;704.1856172479999;6;2;2.0874000000000037;yes
3676;CHEMBL2424801;nM;4700.0;5.327902142064282;Clc1cccc(Nc2ncnc3ccc(NC(=O)\C=C\c4cccnc4)cc23)c1;401.104337812;5;2;5.073700000000002;yes
3678;CHEMBL2333985;nM;4700.0;5.327902142064282;COc1cc2ncnc(Nc3ccc(cc3)C(C)(F)F)c2cc1OC;345.128883224;5;1;4.5023000000000035;yes
3679;CHEMBL590876;nM;4710.0;5.326979092871103;Oc1ccc(\C=N\NC2=NC(=O)CS2)cc1;235.041547528;5;2;0.9451;yes
3680;CHEMBL481789;nM;4720.0;5.3260580013659125;COc1ccc2c(SCc3cnc(nc23)c4ccccc4)c1;306.082684068;4;0;4.424900000000003;yes
3681;CHEMBL1958028;nM;4790.0;5.319664486585436;Fc1ccc(cc1)C2=NN(C(C2)c3ccc(Br)cc3)C4=NC(=O)CS4;416.994673356;4;0;4.368700000000003;yes
3684;CHEMBL1242748;nM;4800.0;5.318758762624412;Nc1ncnc2c1c(nn2[C@H]3CCOC3)c4ccc(F)c(O)c4;315.11315290799996;7;2;1.8816;yes
3685;CHEMBL2018750;nM;4800.0;5.318758762624412;COc1cc2ncnc(Nc3ccc(NC(=O)OC(C)C)cc3)c2cc1OC;382.16410518399994;7;2;4.347500000000003;yes
3686;CHEMBL1241579;nM;4800.0;5.318758762624412;C[C@H](CN)n1nc(c2ccc(Cl)c(O)c2)c3c(N)ncnc13;318.09958678000004;7;3;1.9542;yes
3687;CHEMBL77100;nM;4800.0;5.318758762624412;CCCCNC(=O)c1ccc(cc1)S(=O)(=O)Oc2ccc(\C=C\[N+](=O)[O-])cc2;404.10420736;6;1;3.231600000000002;yes
3688;CHEMBL484108;nM;4800.0;5.318758762624412;Nc1nc(Nc2cccc(Br)c2)c3cc(CCc4cccc5ccccc45)[nH]c3n1;457.09020774000004;4;3;5.984600000000003;yes
3689;CHEMBL2316159;nM;4800.0;5.318758762624412;COc1cc(OC)cc(\C=C\2/CCC\C(=C/c3cc(c(O)c(c3)C(C)(C)C)C(C)(C)C)\C2=O)c1;462.27700969599994;4;1;7.224400000000008;yes
3690;CHEMBL126456;nM;4800.0;5.318758762624412;CCOc1cc2ncnc(Nc3cccc(c3)c4csc(C)n4)c2cc1OCC;406.14634694399996;7;1;5.602720000000004;yes
3691;CHEMBL3327179;nM;4800.0;5.318758762624412;NC1=C(C#N)C(C2=C(CCCC2=O)N1c3cccnc3)c4cc5ccccc5n6nnnc46;434.1603571960001;9;1;2.9772800000000013;yes
3692;CHEMBL79704;nM;4800.0;5.318758762624412;OC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)O)[nH]c4ccccc14;440.08644911999994;4;4;5.483000000000003;yes
3694;CHEMBL325156;nM;4840.0;5.315154638355588;CCN(CC)C(C)\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(cnc2cc1OC)C#N;495.18373100400004;6;2;5.876180000000005;yes
3695;CHEMBL1958020;nM;4860.0;5.313363730737707;Fc1ccc(cc1)C2CC(=NN2C3=NC(=O)CS3)c4ccccc4;339.08416128799996;4;0;3.606200000000002;yes
3696;CHEMBL1271619;nM;4884.0;5.3112243447271545;CN(C)C\C=C\C(=O)N1CCc2c(C1)sc3ncnc(NCCO)c23;361.157245976;7;2;1.0979999999999996;yes
3698;CHEMBL204164;nM;4900.0;5.309803919971486;Fc1ccc(Nc2ncnc3Oc4ccc(NC(=O)C=C)cc4CNc23)cc1Cl;411.08983062000004;6;3;4.855000000000001;yes
3699;CHEMBL330882;nM;4900.0;5.309803919971486;COc1cccc2ncnc(NCc3ccccc3)c12;265.1215121;4;1;3.2505000000000015;yes
3700;CHEMBL1821891;nM;4940.0;5.306273051076354;COc1ccc(cc1)C2=NN(C(C2)c3ccc(Cl)cc3)c4nc(cs4)c5ccccc5;445.10156094;5;0;6.827800000000005;yes
3701;CHEMBL599145;nM;4960.0;5.304518323509802;CCCCCCCCCOC(=O)COc1cc(O)c2C(=O)C=C(Oc2c1)c3ccccc3;438.20423867999995;6;1;5.838200000000007;yes
3702;CHEMBL3233759;nM;4997.0;5.301290650557413;COC(=O)CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1;394.03026714400005;7;2;3.729000000000002;yes
3703;CHEMBL440298;nM;5000.0;5.301029995663981;Oc1ccc(\C=C(/C#N)\C(=O)NCCCCc2ccccc2)cc1O;336.14739249999997;4;3;3.1438800000000025;yes
3704;CHEMBL87084;nM;5000.0;5.301029995663981;Oc1cc2cc(cnc2cc1O)c3ccncc3;238.07422756;4;2;2.708000000000001;yes
3705;CHEMBL2385992;nM;5000.0;5.301029995663981;CN(C)C\C=C\C(=O)Nc1ccc(C)c(c1)C(=O)Nc2nccc(n2)c3cccnc3;416.19607400800004;6;2;3.1556200000000008;yes
3707;CHEMBL2018762;nM;5000.0;5.301029995663981;CCOC(=O)Nc1cc(Nc2ncnc3cc(OC)c(OC)cc23)ccc1C;382.16410518399994;7;2;4.267420000000003;yes
3708;CHEMBL1241587;nM;5000.0;5.301029995663981;CC(C)n1nc(c2ccc3OCCc3c2)c4c(N)ncnc14;295.143310164;6;1;2.5912999999999995;yes
3709;CHEMBL3221555;nM;5000.0;5.301029995663981;Cl.CCOC(=O)Nc1cc(Nc2ncnc3cc(OC)c(OC)cc23)ccc1C;418.14078289599996;7;2;4.689220000000003;yes
3710;CHEMBL485065;nM;5000.0;5.301029995663981;Cl.NCCNC(=O)c1ccc(cc1)S(=O)(=O)Oc2ccc(\C=C\[N+](=O)[O-])cc2;427.06048397599994;7;2;1.8120000000000003;yes
3711;CHEMBL328295;nM;5000.0;5.301029995663981;[O-][N+](=O)c1ccc2ncnc(Nc3ccccc3)c2c1;266.08037556;5;1;3.281600000000001;yes
3714;CHEMBL361322;nM;5010.0;5.300162274132753;C(c1ccccc1)c2nc3cc(Nc4ncnc5nn6ccccc6c45)ccc3[nH]2;391.15454354400003;6;2;4.488200000000003;yes
3715;CHEMBL3747281;nM;5020.0;5.29929628285498;CC(=O)N1N=C(CC1c2ccc(cc2)C(=O)OCCn3c(C)ncc3[N+](=O)[O-])c4ccc(F)cc4;479.160497024;8;0;3.793420000000003;yes
3716;CHEMBL1270795;nM;5048.0;5.296880653763922;CSc1cn2c(cnc2c(Nc3cc(C)ns3)n1)c4cn[nH]c4;343.0673854160001;8;2;3.349820000000001;yes
3717;CHEMBL1821897;nM;5070.0;5.294992040666664;COc1ccc(cc1)C2=NN(C(C2)c3ccc(F)cc3)c4nc(cs4)c5ccc(Cl)cc5;463.092139128;5;0;6.966900000000005;yes
3718;CHEMBL599218;nM;5077.0;5.294392836595395;COc1cc2ncnc(N[C@@H](C)c3ccccc3)c2cc1OCCCCCCC(=O)NO;438.22670543999993;7;3;4.646200000000003;yes
3719;CHEMBL1242569;nM;5080.0;5.29413628771608;CCOc1ccc(cc1OC)c2nn(CC=C)c3ncnc(N)c23;325.15387484800004;7;1;2.6688;yes
3720;CHEMBL2424799;nM;5100.0;5.292429823902063;CSCCCNc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1;358.10189528800004;5;2;5.191800000000003;yes
3721;CHEMBL475351;nM;5100.0;5.292429823902063;COc1cc(Nc2nc(OC)nc3[nH]ccc23)ccc1c4nc5ccccc5s4;403.1102957840001;7;2;4.995400000000002;yes
3722;CHEMBL113185;nM;5100.0;5.292429823902063;COc1cc(Nc2nccc(n2)c3ccc(NCCN)nc3)cc(OC)c1OC;396.19098862799996;9;3;2.6786000000000003;yes
3723;CHEMBL3612564;nM;5100.0;5.292429823902063;COCCN1C(=O)Oc2cc3ncnc(Nc4ccc(OC)cc4)c3cc12;366.13280505599994;8;1;2.936300000000001;yes
3724;CHEMBL202162;nM;5100.0;5.292429823902063;CCN(CC)CCOc1c(C(=O)OC)c2c3C(=O)c4ccccc4C(=O)c3oc2c5ccccc15;471.16818751999995;7;0;4.868600000000004;yes
3725;CHEMBL55360;nM;5100.0;5.292429823902063;Cc1cccc(C)c1NC(=O)\C(=C\c2ccc(O)c(O)c2)\C#N;308.116092372;4;3;3.260320000000002;yes
3726;CHEMBL3740492;nM;5100.0;5.292429823902063;Cc1c([nH]c(c2ccccc2)c1c3ccccc3)C(=O)c4coc5c6ccccc6c(O)cc45;443.15214353199997;3;2;7.4931200000000056;yes
3727;CHEMBL367625;nM;5100.0;5.292429823902063;CCn1cnc2c(Nc3cccc(Cl)c3)nc(N[C@@H]4CCCC[C@@H]4N)nc12;385.17817144800006;7;3;3.9250000000000007;yes
3728;CHEMBL1830270;nM;5110.0;5.291579099865287;NC(=S)N\N=C(\C=C\c1ccc(cc1)c2ccccc2)/c3ccccc3;357.129968608;2;2;4.604300000000003;yes
3729;CHEMBL1929303;nM;5110.0;5.291579099865287;Fc1ccccc1c2oc(SCc3ccccc3)nn2;286.0576121920001;4;0;4.168000000000003;yes
3730;CHEMBL3235199;nM;5120.0;5.290730039024169;Cc1ncc([N+](=O)[O-])n1CC(=O)N\N=C\c2cc3ccccc3nc2Oc4ccc(Cl)cc4;464.099980704;8;1;4.243920000000003;yes
3731;CHEMBL2437478;nM;5129.0;5.289967300934246;COc1ccc(Nc2ncc3N=CC(=O)N(c4ccc(NC(=O)C=C)cc4)c3n2)cc1;414.144038436;8;2;3.0524000000000004;yes
3732;CHEMBL1242660;nM;5140.0;5.289036881004725;COc1cc(cc(OC)c1OC)c2nn(C(C)C)c3ncnc(N)c23;343.1644395320001;8;1;2.6822;yes
3733;CHEMBL2047028;nM;5160.0;5.287350298372789;COc1ccc(NC(=O)CCCCCC(=O)NO)cc1C(=O)Nc2cccc(c2)C#C;423.1794209;5;4;3.323200000000001;yes
3734;CHEMBL2336355;nM;5160.0;5.287350298372789;COc1ccccc1NC(=O)\C=C\c2ccccc2;253.11027872;2;1;3.347100000000001;yes
3735;CHEMBL1812559;nM;5160.0;5.287350298372789;[O-][N+](=O)c1ccc(\C=C\C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1;489.04365147199996;6;2;5.696000000000002;yes
3736;CHEMBL1828867;nM;5170.0;5.2865094569060584;Fc1ccc(CC(=O)NS(=O)(=O)c2ccc(F)cc2)cc1;311.042770652;3;1;2.0124;yes
3737;CHEMBL109372;nM;5170.0;5.2865094569060584;COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1OC;357.068032556;5;1;4.659780000000002;yes
3738;CHEMBL1169856;nM;5190.0;5.2848326421515415;Cc1ccc(cc1C)C2=NN(C(C2)c3ccccc3F)C(=S)N;327.120546796;2;1;3.8372400000000013;yes
3739;CHEMBL364623;nM;5200.0;5.2839966563652006;Cc1cc(Nc2ncc(s2)C(=O)Nc3c(C)cccc3Cl)nc(C)n1;373.076408812;6;2;4.507660000000002;yes
3740;CHEMBL370808;nM;5200.0;5.2839966563652006;COc1ccc(cc1c2[nH]nc3nc(Nc4ccc(F)cc4F)ncc23)C#CC(C)(C)N;434.16666570000007;6;3;4.139100000000002;yes
3741;CHEMBL1614712;nM;5200.0;5.2839966563652006;Nc1ncnc2c1c(cn2[C@@H]3C[C@H](CN4CCC4)C3)c5cccc(OCc6ccccc6)c5;439.23721054799995;6;1;4.916300000000005;yes
3742;CHEMBL3910361;nM;5200.0;5.2839966563652006;BrCC(=O)OCCN1C(=O)Oc2cc3ncnc(Nc4cccc(c4)C#C)c3cc12;466.0276670600001;8;1;3.200700000000001;yes
3743;CHEMBL113901;nM;5220.0;5.282329496997739;COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\C(C)N(C)C;467.15243087600004;6;2;5.095980000000004;yes
3744;CHEMBL472943;nM;5220.0;5.282329496997739;COc1cc2nccc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\C(C)N(C)C;442.15718190800004;5;2;5.224300000000005;yes
3745;CHEMBL3233763;nM;5222.0;5.282163132513076;CN(C)CCCN(C)CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1;450.14048628800003;7;2;4.049400000000002;yes
3746;CHEMBL459;nM;5228.0;5.281664421091493;C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O;211.084457896;4;4;0.4423000000000001;yes
3747;CHEMBL245799;nM;5260.0;5.279014255846262;N#Cc1cnc2ccc(cc2c1N[C@@H]3C[C@H]3c4ccccc4)c5cccc(CN6CCOCC6)c5;460.226311516;5;1;5.573680000000006;yes
3748;CHEMBL3263372;nM;5260.0;5.279014255846262;Cc1ccc(cc1)C2=NN(C(C2)c3ccc4ccccc4c3)C5=NC(CS5)c6ccccc6;447.17691880000007;4;0;7.143420000000007;yes
3749;CHEMBL1173667;nM;5270.0;5.278189384787454;NC(=S)N1N=C(CC1c2ccc(O)cc2)c3ccc(Cl)c(Cl)c3;365.015638396;3;2;4.093700000000002;yes
3750;CHEMBL3613691;nM;5283.0;5.277119389313061;CN(C)c1ccc(\C=C\C(=O)c2ccc3ncc(C(=O)N)c(Nc4ccc(Cl)cc4)c3c2)cc1;470.15095365600007;5;2;5.6928000000000045;yes
3751;CHEMBL474543;nM;5300.0;5.275724130399211;Clc1ccc2c(Nc3ccc(cc3)c4nc5ccccc5s4)ccnc2c1;387.05969612800004;4;1;6.908500000000004;yes
3753;CHEMBL368278;nM;5300.0;5.275724130399211;CCn1cnc2c(Nc3cccc(Cl)c3)nc(N[C@H]4CCC[C@@H](N)C4)nc12;385.17817144800006;7;3;3.9250000000000007;yes
3754;CHEMBL2029700;nM;5300.0;5.275724130399211;Nc1nn2C(=O)C=C(Nc2c1N=Nc3ccc4OCOc4c3)c5ccccc5;374.11273830799996;8;2;3.4159000000000015;yes
3755;CHEMBL2316155;nM;5300.0;5.275724130399211;COc1cc(OC)cc(\C=C\2/CCC\C(=C/c3ccc(OC)c(O)c3)\C2=O)c1;380.1623738679999;5;1;4.638000000000004;yes
3757;CHEMBL443268;nM;5310.0;5.274905478918532;CN1C(=O)\C(=C/c2[nH]c(cc2C)C(=O)NCCN3CCOCC3)\c4c(Nc5ccc(F)c(Cl)c5)ncnc14;539.184793624;7;3;3.228220000000002;yes
3758;CHEMBL1241486;nM;5320.0;5.274088367704953;COc1cc(ccc1NC(C)CO)c2nn(C(C)C)c3ncnc(N)c23;356.19607400800004;8;3;2.4577;yes
3759;CHEMBL597304;nM;5330.0;5.273272790973428;CCCCCCCCNC(=O)COc1cc(O)c2C(=O)C=C(Oc2c1)c3ccccc3;423.20457302799997;5;2;5.021100000000005;yes
