"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID"
"CHEMBL4279867";"";"0";"327.29";"0";"2.97";"20";"O=C(Nc1cc(-c2ccncc2)c[nH]c1=O)c1cc(F)cc(F)c1";"Ki";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4256642";"Inhibition of full length N-terminal His-tagged Aurora A (unknown origin) using fluorescence-labeled FL-Peptide 21 as substrate after 60 mins in presence of ATP by fluorescence assay based Cheng-Prusoff equation analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4251747";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None"
"CHEMBL3594180";"";"0";"412.54";"0";"2.23";"13";"CCN1CC[C@H](c2cc(Nc3ccnc(N(C)C[C@H]4CC[C@H](N)CC4)n3)n[nH]2)C1=O";"Ki";"'>'";"5400.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3595328";"Inhibition of Aurora A (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3593241";"1";"Scientific Literature";"ACS Med. Chem. Lett.";"2015";"None"
"CHEMBL3594176";"";"0";"384.49";"0";"1.82";"9";"CN1CC[C@H](c2cc(Nc3ccnc(NC[C@H]4CC[C@H](N)CC4)n3)n[nH]2)C1=O";"Ki";"'>'";"5400.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3595328";"Inhibition of Aurora A (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3593241";"1";"Scientific Literature";"ACS Med. Chem. Lett.";"2015";"None"
"CHEMBL583042";"";"0";"500.36";"2";"5.43";"11e";"Cc1cnc(Nc2ccc(F)cc2Cl)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1";"Ki";"'='";"540.0";"nM";"6.27";"";"";"UO_0000065";"12.53";"0.25";"0.84";"6.09";"False";"CHEMBL1044907";"Inhibition of AURA";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154622";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None"
"CHEMBL12856";"INAMRINONE";"4";"187.20";"0";"1.02";"3";"Nc1cc(-c2ccncc2)c[nH]c1=O";"Ki";"'='";"393900.0";"nM";"3.40";"";"";"UO_0000065";"18.19";"0.33";"2.38";"4.74";"False";"CHEMBL4256642";"Inhibition of full length N-terminal His-tagged Aurora A (unknown origin) using fluorescence-labeled FL-Peptide 21 as substrate after 60 mins in presence of ATP by fluorescence assay based Cheng-Prusoff equation analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4251747";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None"
"CHEMBL4292538";"";"0";"217.23";"0";"0.46";"7";"CNc1nccc(-c2c[nH]c(=O)c(N)c2)n1";"Ki";"'='";"21300.0";"nM";"4.67";"";"";"UO_0000065";"21.51";"0.40";"4.21";"4.83";"False";"CHEMBL4256642";"Inhibition of full length N-terminal His-tagged Aurora A (unknown origin) using fluorescence-labeled FL-Peptide 21 as substrate after 60 mins in presence of ATP by fluorescence assay based Cheng-Prusoff equation analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4251747";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None"
"CHEMBL302219";"";"0";"201.23";"0";"1.74";"15";"Cc1nc(O)c(N)cc1-c1ccncc1";"Ki";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4256642";"Inhibition of full length N-terminal His-tagged Aurora A (unknown origin) using fluorescence-labeled FL-Peptide 21 as substrate after 60 mins in presence of ATP by fluorescence assay based Cheng-Prusoff equation analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4251747";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None"
"CHEMBL572878";"TOZASERTIB";"2";"464.60";"0";"3.50";"VX-680";"Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1";"Ki";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"19.37";"0.37";"5.50";"8.82";"False";"CHEMBL1218396";"Inhibition of Aurora A ATP-binding site";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1212727";"1";"Scientific Literature";"Nat. Chem. Biol.";"2009";"None"
"CHEMBL1201292";"";"0";"187.20";"0";"1.02";"11";"Nc1cc(-c2cccnc2)c[nH]c1=O";"Ki";"'='";"125200.0";"nM";"3.90";"";"";"UO_0000065";"20.85";"0.38";"2.88";"5.44";"False";"CHEMBL4256642";"Inhibition of full length N-terminal His-tagged Aurora A (unknown origin) using fluorescence-labeled FL-Peptide 21 as substrate after 60 mins in presence of ATP by fluorescence assay based Cheng-Prusoff equation analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4251747";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None"
"CHEMBL3593825";"";"0";"426.91";"0";"3.86";"4";"COCC(C)c1cc(Nc2ccnc(N(C)Cc3ccc4[nH]cnc4c3Cl)n2)n[nH]1";"Ki";"'='";"131.0";"nM";"6.88";"";"";"UO_0000065";"16.12";"0.31";"3.02";"6.39";"False";"CHEMBL3595328";"Inhibition of Aurora A (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3593241";"1";"Scientific Literature";"ACS Med. Chem. Lett.";"2015";"None"
"CHEMBL3936298";"";"0";"415.50";"0";"2.85";"Example 3; I-1";"Cc1cc(Nc2cc(N3CCC3)nc(O[C@H]3CCN(C(=O)OC(C)(C)C)C3)n2)[nH]n1";"Ki";"'<'";"50.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3880809";"Inhibition of Aurora-2 (unknown origin) pre-incubated with substrate for 10 mins before enzyme addition and measured after 10 mins post enzyme addition using Kemptide substrate by pyruvate kinase and LDH based standard coupled enzyme assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3880404";"38";"Patent Bioactivity Data";"";"2007";"None"
"CHEMBL3298369";"";"0";"347.42";"0";"3.03";"26";"CC12Cc3[nH]nc(C(=O)Nc4cnn(Cc5ccccc5)c4)c3CC1C2";"Ki";"'='";"54.0";"nM";"7.27";"";"";"UO_0000065";"20.92";"0.38";"4.24";"9.61";"False";"CHEMBL3380550";"Inhibition of human His-tagged full length AURKA using kemptide peptide as substrate after 60 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3297697";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None"
"CHEMBL3263036";"";"0";"408.43";"0";"3.32";"2";"N#Cc1cccc(Cn2cc(NC(=O)c3n[nH]c4cc(-c5cn[nH]c5)ccc34)cn2)c1";"Ki";"'='";"72.0";"nM";"7.14";"";"";"UO_0000065";"17.49";"0.31";"3.82";"5.58";"False";"CHEMBL3380550";"Inhibition of human His-tagged full length AURKA using kemptide peptide as substrate after 60 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3297697";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None"
"CHEMBL4278218";"";"0";"327.37";"0";"2.24";"21";"O=c1[nH]cc(-c2ccncc2)cc1NS(=O)(=O)c1ccccc1";"Ki";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4256642";"Inhibition of full length N-terminal His-tagged Aurora A (unknown origin) using fluorescence-labeled FL-Peptide 21 as substrate after 60 mins in presence of ATP by fluorescence assay based Cheng-Prusoff equation analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4251747";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None"
"CHEMBL4280308";"";"0";"237.26";"0";"2.17";"6";"Nc1cc(-c2ccnc3ccccc23)c[nH]c1=O";"Ki";"'='";"76300.0";"nM";"4.12";"";"";"UO_0000065";"17.35";"0.31";"1.95";"5.74";"False";"CHEMBL4256642";"Inhibition of full length N-terminal His-tagged Aurora A (unknown origin) using fluorescence-labeled FL-Peptide 21 as substrate after 60 mins in presence of ATP by fluorescence assay based Cheng-Prusoff equation analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4251747";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None"
"CHEMBL2003286";"";"0";"251.26";"0";"1.72";"SID103905210";"COc1cc(C=C2SC(=O)NC2=O)ccc1O";"Ki";"'>'";"1584.89";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1996345";"";"0";"295.37";"0";"2.81";"SID103904821";"N#Cc1ccc2nc(N)n(-c3nc4c(s3)CCCC4)c2c1";"Ki";"'>'";"1584.89";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL491473";"CEDIRANIB";"3";"450.51";"1";"5.22";"SID103905340";"COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1";"Ki";"'>'";"3162.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL539474";"";"0";"281.31";"0";"1.90";"SID103904913";"O=C1CCCN1Cc1ccc2c(c1)[nH]c(=O)c1cccn12";"Ki";"'='";"39.81";"nM";"7.40";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL219722";"";"0";"343.39";"0";"4.46";"SID103904370";"Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4ccccc4)cc3)c12";"Ki";"'='";"398.11";"nM";"6.40";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL458997";"";"0";"468.95";"0";"3.82";"SID103904601";"CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl";"Ki";"'='";"39.81";"nM";"7.40";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL103667";"DORAMAPIMOD";"2";"527.67";"2";"5.99";"SID103904828";"Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1";"Ki";"'>'";"3162.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1988717";"";"0";"492.47";"1";"5.04";"SID103904289";"Cn1cc(-c2cnn3c(N)c(-c4ccc(NC(=O)Nc5cccc(C(F)(F)F)c5)cc4)cnc23)cn1";"Ki";"'='";"630.96";"nM";"6.20";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL2002099";"";"0";"306.37";"0";"3.47";"SID103905276";"N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1";"Ki";"'>'";"1584.89";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1991867";"";"0";"174.62";"0";"1.25";"SID103905611";"Nc1n[nH]c2nc(Cl)sc12";"Ki";"'='";"25118.86";"nM";"4.60";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1971017";"";"0";"272.30";"0";"3.20";"SID103905042";"NC(=O)c1cc2c(-c3cccc(F)c3)cncc2s1";"Ki";"'='";"2511.89";"nM";"5.60";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1990912";"";"0";"265.32";"0";"2.70";"SID103904736";"OCCNc1cc2cc(-c3cccnc3)ccc2cn1";"Ki";"'>'";"1584.89";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1983449";"";"0";"307.35";"0";"2.65";"SID103904951";"Cc1ccc(CNc2c(Nc3ccncc3)c(=O)c2=O)cc1C";"Ki";"'>'";"1584.89";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1978567";"";"0";"353.45";"0";"4.01";"SID103904911";"COc1cccc(C(C)NC(=O)c2sc(-c3ccncc3)nc2C)c1";"Ki";"'>'";"1584.89";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL404367";"";"0";"372.43";"0";"4.17";"SID103904339";"Cc1cccc(NC(=O)Nc2ccc(-c3cncc4c3c(N)nn4C)cc2)c1";"Ki";"'='";"1000.0";"nM";"6.00";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1972576";"";"0";"418.48";"0";"4.48";"SID103904331";"Cc1ccc(NC(=O)Nc2ccc(NC(=O)c3csc4ncnc(N)c34)cc2)cc1";"Ki";"'='";"0.631";"nM";"9.20";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1973013";"";"0";"328.24";"0";"3.57";"SID103904935";"Cc1cnc(Nc2nc(NC(C)C)ncc2Br)s1";"Ki";"'='";"794.33";"nM";"6.10";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1965423";"";"0";"405.50";"1";"5.46";"SID103905062";"CC(C)Cn1c(N)nc2ccc(-c3c(-c4ccc(F)cc4)nc4sccn34)cc21";"Ki";"'>'";"3981.07";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1973893";"";"0";"372.45";"0";"3.34";"SID103905137";"CCCS(=O)(=O)Nc1ccc(-c2ccc3[nH]nc(NC(C)=O)c3c2)cc1";"Ki";"'='";"1000.0";"nM";"6.00";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1994241";"";"0";"370.21";"0";"4.10";"SID103904926";"COc1cc(C=C(C#N)c2nc3ccccc3[nH]2)c(Br)cc1O";"Ki";"'>'";"1584.89";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1964902";"";"0";"471.51";"0";"4.61";"SID103904843";"CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(-c2cccc(OCC(=O)O)c2)n1";"Ki";"'>'";"1584.89";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1986265";"";"0";"399.80";"0";"4.45";"SID103904932";"O=C(O)C1CN(Cc2ccc(OCc3cccc(C(F)(F)F)c3)cc2Cl)C1";"Ki";"'>'";"1584.89";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1964644";"";"0";"278.29";"0";"2.37";"SID103905106";"O=C(NCc1ccccc1)Nc1ncc([N+](=O)[O-])s1";"Ki";"'>'";"1584.89";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL2004934";"";"0";"350.39";"0";"4.39";"SID103904558";"COc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3)c(F)c2)c1";"Ki";"'>'";"1584.89";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1973516";"";"0";"439.53";"0";"3.85";"SID103905159";"CCN1CCN(c2ccc(Nc3ncc(C#N)c(Nc4ccc5[nH]ncc5c4)n3)cc2)CC1";"Ki";"'='";"100.0";"nM";"7.00";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL461876";"";"0";"518.55";"1";"3.14";"SID103904637";"COc1cc2c(cc1Nc1nc(Nc3cccc(F)c3C(N)=O)c3cc[nH]c3n1)N(C(=O)CN(C)C)CC2";"Ki";"'>'";"1584.89";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1971519";"";"0";"227.24";"0";"2.95";"SID103905029";"Nc1n[nH]c2cccc(-c3ccc(F)cc3)c12";"Ki";"'>'";"39810.72";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
