,chembl_id,IC50,units,canonical_smiles,pIC50
4826,CHEMBL3234748,33,nM,FC(F)(F)c1c(CN2CC[NH+](C)CC2)ccc(NC(=O)c2cc(NC(=O)c3cnc(NC4CCCC4)nc3)c(C)cc2)c1,7.4814858
5033,CHEMBL3357638,0.88999999,nM,Clc1c(OCc2ncccc2)ccc(Nc2ncnc3c2cc(NC(=O)/C(/F)=C\C[NH+](C)C)c(OCC)c3)c1,9.0506096
477,CHEMBL111038,190,nM,Brc1cc(Nc2c(C#N)cnc3c2cc(OC)c(OC)c3)ccc1,6.7212462
3818,CHEMBL1221512,3216,nM,S(=O)(=O)(CC[C@H](NC(=O)[C@@H](OC[C@@H](NC[C@@H]([NH3+])CS)[C@H](CC)C)Cc1ccccc1)C(=O)OC(C)C)C,5.4926839
3504,CHEMBL1645467,40,nM,[NH3+]C1CC[NH+](Cc2c3C(Nc4ccccc4)=NC=Nn3cc2)CC1,7.3979402
4551,CHEMBL2425084,25,nM,Clc1c(F)ccc(Nc2ncnc3c2cc(OCCC[NH+]2CC(O)C2)c(OC)c3)c1,7.6020598
6597,CHEMBL4090083,7.4000001,nM,Brc1cc(Nc2ncnc3c2cc(OCCCCOP(=O)(N(CCCl)CCCl)N)cc3)ccc1,8.1307678
6087,CHEMBL3985465,1.8,nM,Clc1c(F)c(Nc2ncnc3c2cc(O[C@@H]2C[C@@H](C(=O)NCCO)N(C(=O)C=C)CC2)c(OC)c3)ccc1F,8.7447271
5577,CHEMBL3759015,230,nM,Clc1cc(C(=O)Nc2ccc(Nc3ncnc4c3cc(OC)c(OCCC[NH+]3CCOCC3)c4)cc2)ccc1,6.6382723
4892,CHEMBL3233791,34,nM,Clc1c(F)ccc(Nc2ncnc3sc(NC(=O)/C=C/CN4CC[NH+](C(C)C)CC4)cc23)c1,7.4685211
3401,CHEMBL1242295,734,nM,Nc1ncnc2n(C3CCCC3)nc(-c3cc4c([nH]cc4)cc3)c12,6.134304
6705,CHEMBL4097862,19.5,nM,Brc1cc(Nc2ncnc3c2cc(NC(=S)Nc2ccc(Cl)cc2)cc3)ccc1,7.7099652
5702,CHEMBL3809045,880,nM,Brc1cc(Nc2ncnc3c2cc(N=C=S)cc3)ccc1,6.0555172
5348,CHEMBL3699582,20,nM,FC(F)(F)c1c(Nc2cc(NC(=O)C=C)ccc2)nc(Nc2c(OC)cc(N3CCOCC3)cc2)nc1,7.6989698
6365,CHEMBL3674150,0.40000001,nM,Fc1c(Nc2nc3n(C(C)C)c(Nc4ccccc4)nc3cn2)ccc(C(=O)NN2CC[NH+](C)CC2)c1,9.3979397
3952,CHEMBL1946926,31,nM,Brc1cc(Nc2ncnc3c2cc(NC(=O)C2CC(C)(C)[NH+]([O-])C(C)(C)C2)cc3)ccc1,7.5086384
3407,CHEMBL1242477,2500,nM,Nc1ncnc2n(C(C)C)nc(-c3cc4[nH]ncc4cc3)c12,5.6020598
2313,CHEMBL490960,5,ug.mL-1,S(CC1=C(c2ccc(O)cc2)C(=O)c2c([O-])cc(O)cc2O1)C,8.3010302
2926,CHEMBL598520,316,nM,O=C(NCCCCCCCCCCCCCC)COc1cc([O-])c2C(=O)C=C(c3ccccc3)Oc2c1,6.5003128
5145,CHEMBL3586177,3100,nM,Brc1nc(/C=C/2\C(=O)N=C(N3[C@H](C(=O)Nc4cc5c(Nc6cc(Cl)ccc6)ncnc5cc4)CCC3)S\2)ccc1,5.5086384
3225,CHEMBL1173718,620,nM,O=[N+]([O-])c1n(CCOC(=O)/C=C/c2ccc(-c3ccccc3)cc2)c(C)nc1,6.2076082
3223,CHEMBL1173713,10850,nM,O=[N+]([O-])c1n(CCOC(=O)/C=C/c2ccc(OC)cc2)c(C)nc1,4.96457
3556,CHEMBL1760057,2290,nM,O(CCC[NH+]1CCCCC1)c1ccc(Nc2nc(Nc3cnc4c(c3)cccc4)ccn2)cc1,5.6401644
3600,CHEMBL114496,758.58002,nM,S(C)c1cc(Nc2c(C#N)cnc3c2cc(OC)c(OC)c3)ccc1,6.1199985
4402,CHEMBL2337373,147,nM,N(c1nc(N)nc2[nH]c3c(c12)cccc3)c1ccccc1,6.8326826
4053,CHEMBL2018752,1000,nM,Clc1c(NC(=O)OCC)ccc(Nc2ncnc3c2cc(OC)c(OC)c3)c1,6
4128,CHEMBL2047019,4200,nM,FC(F)(F)c1cc(NC(=O)c2c(O)ccc(NC(=O)CCCCCC(=O)NO)c2)ccc1,5.3767509
3618,CHEMBL111222,6760.8301,nM,Brc1cc(Nc2c(C#N)cnc3c2cc(OCOC)c(OCOC)c3)ccc1,5.1700001
1432,CHEMBL292648,1200000,nM,Oc1c2c(C(=C(C#N)C#N)CCC2)ccc1,2.9208188
2127,CHEMBL255170,7,nM,Clc1c(Oc2cnc(C)cc2)ccc(Nc2ncnc3[nH]nc(OCC[NH+]4CCC(O)CC4)c23)c1,8.1549015
4840,CHEMBL3237932,10000,nM,Clc1c(Oc2cc(NC(=O)CC[NH+]3CCCCC3)ccc2)nc(Nc2c(OC)cc(N3CC[NH+](C)CC3)cc2)nc1,5
5087,CHEMBL3416636,372,nM,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3sc(C#Cc4ncc(N)nc4)cc23)c1,6.4294572
6024,CHEMBL3917951,100,nM,O=C(NO)CCCCCCOc1c(OC)cc2ncnc(NCCc3ccccc3)c2c1,7
3590,CHEMBL111520,870.96002,nM,O=[N+]([O-])c1cc(Nc2c(C#N)cnc3c2cc(OC)c(OC)c3)ccc1,6.0600019
141,CHEMBL434827,0.73000002,nM,Brc1cc(Nc2ncnc3c2cc(NC(=O)/C=C/C(=O)NCCC[NH+](CC)CC)nc3)ccc1,9.1366768
3888,CHEMBL1928948,129,nM,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc(Oc3cc(NC(=O)/C=C/C(=O)OCC)ccc3)c2)c1,6.8894105
6385,CHEMBL3678959,5,nM,N(c1nc2n(C(C)C)c(NC3CCCCC3)nc2cn1)c1ccc(N2CC[NH+](C)CC2)cc1,8.3010302
3702,CHEMBL1821878,8950,nM,Brc1ccc(C2=NN(c3scc(-c4ccccc4)n3)C(c3ccc(Br)cc3)C2)cc1,5.0481768
3709,CHEMBL1821884,17840,nM,Brc1ccc(C2=NN(c3scc(-c4ccc(Cl)cc4)n3)C(c3ccc(Cl)cc3)C2)cc1,4.7486053
3931,CHEMBL1934625,7,nM,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(C#Cc3ccc(C[NH+](C)C)cc3)c(C)ncn2)c1,8.1549015
5066,CHEMBL1230609,2990,nM,Fc1c(Oc2c3c(ncc2)cc(OCCC[NH+]2CCOCC2)c(OC)c3)ccc(NC(=O)C2(C(=O)Nc3ccc(F)cc3)CC2)c1,5.5243287
3462,CHEMBL1272325,21,nM,O=C(/C=C/CN1CCOCC1)N1Cc2sc3ncnc(N[C@H](CO)c4ccccc4)c3c2CC1,7.6777806
1881,CHEMBL214478,9,nM,Clc1cc(Nc2ncnc3c2cc(OC2CCN(CC(=O)N)CC2)c(OC)c3)c(F)cc1,8.0457573
3524,CHEMBL1683959,65,nM,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(/C=N/OCCC[NH+]3CCOCC3)c(C)ncn2)c1,7.1870866
5966,CHEMBL3897723,5.4000001,nM,Clc1ccc(/C(=N\Nc2nncc3c2cccc3)/C=C/c2ccc(OC)cc2)cc1,8.2676058
4956,CHEMBL3360612,30.5,nM,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2cc(OC)c(OCCCn2c([N+](=O)[O-])ncc2)c3)c1,7.5157003
6341,CHEMBL3663933,1.3,nM,O=C(C=C)N1CCC(c2c(CC)nc(C(=O)N)c(Nc3ccc(N4CCC(N5CC[NH+](C)CC5)CC4)cc3)n2)CC1,8.8860569
6673,CHEMBL4082840,94.720001,nM,Clc1cc(Nc2ncnc3c2cc(NC(=O)C2CCC4(OOC5(C6CC7CC5CC(C6)C7)CO4)CC2)cc3)ccc1,7.0235581
3928,CHEMBL1934622,22,nM,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(C#Cc3ccc(CNCCS(=O)(=O)C)cc3)c(C)ncn2)c1,7.6575775
1397,CHEMBL52665,35,nM,Brc1cc(Nc2ncnc3c2cncc3)ccc1,7.4559321
311,CHEMBL75188,7000,nM,O=C(NC(C)(C)C)Nc1c(-c2c(C)c(C)cc(C)c2C)cc2c(n1)nc(NCCCN1CC[NH+](C)CC1)nc2,5.154902
2582,CHEMBL516365,1.698,nM,Brc1cc(Cc2ncnc3c2cc(NC(=O)C=C)c(OCCC[NH+]2CCC(C)CC2)c3)ccc1,8.7700624
3459,CHEMBL1272275,3503,nM,O=C(/C=C/c1ccccc1)N1Cc2sc3ncnc(N[C@H](CO)c4ccccc4)c3c2CC1,5.4555597
6432,CHEMBL4106607,435.29999,nM,O=C(C#CC)N1C[C@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc23)CCC1,6.3612113
98,CHEMBL310400,375000,nM,Oc1cc(C=C(C#N)C#N)ccc1,3.4259686
5834,CHEMBL3970330,16,nM,O=C(Nc1c(OCCOC)cc2ncnc(Nc3cc4c(n(Cc5ccccc5)nc4)cc3)c2c1)/C=C/CN1CC[NH+](C)CC1,7.7958798
2363,CHEMBL242741,0.1,ug.mL-1,O(C)c1c([O-])cc(O)c2C(=O)C(c3ccc(O)cc3)=COc12,10
1687,CHEMBL202425,15,nM,Clc1c(F)ccc(Nc2ncnc3c2cc(NC(=O)C#CCN(CC)CC)nc3)c1,7.8239088
5233,CHEMBL3622676,5.5999999,nM,O=C(Nc1c(O[C@@H]2COCC2)cc2ncnc(Nc3cc(C#C)ccc3)c2c1)/C=C/C[NH2+]C1CC1,8.251812
4726,CHEMBL3133903,2300,nM,Brc1c(C)cc(Nc2ncnc3c2cc(NC(=O)C=C)cc3)cc1,5.6382723
3783,CHEMBL1829274,21280,nM,Brc1cc(CC(=O)NS(=O)(=O)c2ccc(Cl)cc2)ccc1,4.6720285
615,CHEMBL169920,500,nM,O=C(N(C)C)CN1CCC(n2c3ncnc(N)c3c(-c3cc(O)ccc3)c2)CC1,6.3010302
4820,CHEMBL3234742,43,nM,FC(F)(F)c1c(CN2CC[NH+](C)CC2)ccc(NC(=O)c2cc(NC(=O)c3cnc(N)nc3)c(C)cc2)c1,7.3665314
218,CHEMBL104779,910,nM,Clc1c(c(Cl)ccc1)C=1C(=O)N(C)c2nc(Nc3ccncc3)ncc2C=1,6.0409584
4381,CHEMBL2325105,5680,nM,Brc1ccc(C2=NN(C(=S)N)C(c3c4c(ccc3)cccc4)C2)cc1,5.2456517
3720,CHEMBL1821895,5350,nM,O(C)c1ccc(C2=NN(c3scc(-c4ccccc4)n3)C(c3ccc(O)cc3)C2)cc1,5.271646
5770,CHEMBL3921302,20,nM,ClCC(=O)OCCN1C(=O)Oc2c1cc1c(Nc3cc(Cl)c(N4CC[NH+](C)CC4)cc3)ncnc1c2,7.6989698
2898,CHEMBL593292,670,nM,O(CCCN1CC[NH+](C)CC1)c1c(OC)cc2ncnc(Nc3ccc(-c4sc5c(n4)cccc5)cc3)c2c1,6.1739254
5751,CHEMBL3818015,0.47,nM,Brc1cc(Nc2ncnc3c2cc(NC(=O)[C@H]2NC(=O)OC2)c(OC)c3)ccc1,9.3279018
1897,CHEMBL373882,25000,nM,FC(F)(F)c1cc(NC(=O)c2c(F)ccc(Oc3c(-c4nc(NC)ncn4)cccn3)c2)c(N(CCC[NH+](C)C)C)cc1,4.6020598
6220,CHEMBL3671546,1020,nM,Brc1cc(F)c(Nc2ncnc3c2cc(NC(=O)C(=C)C)c(OCCNC(=O)C)c3)cc1,5.9913998
104,CHEMBL77298,153000,nM,Brc1c([O-])c(OC)cc(C=C(C#N)C#N)c1,3.8153086
3255,CHEMBL1243316,0.029999999,nM,Clc1c(F)ccc(Nc2c(C#N)cnc3c2cc(NC(=O)/C=C/CNCC#C)c(OCC)c3)c1,10.522879
4306,CHEMBL2283249,10230,nM,O=C(Nc1ccc(OCC)cc1)/C=C/c1ccccc1,4.9901242
5174,CHEMBL3612590,130,nM,O=C(OCC)CCCN1C(=O)Oc2c1cc1c(Nc3cc4c([nH]nc4)cc3)ncnc1c2,6.8860564
6296,CHEMBL3676372,75,nM,Brc1c(Cl)cc(Nc2ncnc3c2cc(NC(=O)C=C)c(OCCNC(=O)C[NH+](C)C)c3)cc1,7.124939
3304,CHEMBL1242198,576,nM,Fc1cc(O)cc(-c2nn(C(C)C)c3ncnc(N)c23)c1,6.2395773
6318,CHEMBL3941626,59,nM,Clc1c(OCc2ncccc2)ccc(Nc2c(C#N)cnc3c2cc(NC(=O)/C=C/[C@@H]2[NH+](C)C[C@@H](O)C2)c(OCC)c3)c1,7.2291479
572,CHEMBL153170,29,nM,Brc1cc(Nc2ncnc3c2c2nc[nH]c2cc3)ccc1,7.5376019
1674,CHEMBL383030,13600,nM,O=C(OC)c1c(OCCC[NH+](C)C)c2c(c3oc4C(=O)c5c(C(=O)c4c13)cccc5)cccc2,4.8664613
1710,CHEMBL203725,3,nM,Clc1c(F)ccc(Nc2ncnc3c2c(OC2CC[NH+](C)CC2)ccc3)c1,8.5228786
1691,CHEMBL378144,0.60000002,nM,Brc1cc(Nc2ncnc3c2cc(NC(=O)C#C)nc3)ccc1,9.2218485
1788,CHEMBL205235,42,nM,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(C#Cc3cc(N)ccc3)cncn2)c1,7.3767509
682,CHEMBL281300,9.6999998,nM,Brc1cc(Nc2c(C#N)cnc3c2cc(NC(=O)C=C)cc3)ccc1,8.0132284
6422,CHEMBL3917698,268.70001,nM,O=C(/C=C/C[NH+](C)C)N1CCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc23)CC1,6.5707321
4113,CHEMBL2029694,8400,nM,S(CC(=O)NCC(=O)[O-])c1c(C#N)c(C(F)(F)F)cc(-c2ccc(OCC)cc2)n1,5.0757208
945,CHEMBL432428,640,nM,S(Cc1c([O-])c(O)cc(/C=C(\C#N)/C(=O)N)c1)Cc1ccccc1,6.19382
4169,CHEMBL2048788,33,nM,Clc1c(Oc2cc(C(=O)NC(C)(C)C)ccc2)ccc(Nc2ncnc3c2n(CCO)cc3)c1,7.4814858
6443,CHEMBL4110258,0.54000002,nM,Clc1c(F)ccc(Nc2ncnc3c2cc(NC(=O)/C=C/CC[NH+](C)C)c(OC[C@]24[C@H](C2)COC4)c3)c1,9.2676058
6102,CHEMBL3950296,1000,nM,FCCN1CC[NH+](C2CCN(c3cc(OC)c(Nc4nc(-c5c(-c6cc(C(=O)Nc7c(F)cccc7F)c(OC)cc6)nc6n5C=CC=C6)ccn4)cc3)CC2)CC1,6
33,CHEMBL78174,430000,nM,O=C([O-])c1ccc(C=C(C#N)C#N)cc1,3.3665316
5078,CHEMBL3403515,103.2,nM,O(C)c1cc2c(N(c3nc(C)nc4oc(C)cc34)CC2)cc1,6.9863205
5121,CHEMBL3416620,415,nM,Brc1sc2ncnc(N[C@H](C)c3sccc3)c2c1,6.3819518
5153,CHEMBL3604936,2000,nM,FC(F)(F)/C=C/C(=O)Nc1ccc(Oc2nc(Nc3n[nH]c(C)c3)cc(N3CC[NH+](C)CC3)n2)cc1,5.6989698
4194,CHEMBL2064400,65000,nM,O=C1N(CCC[NH+]2CCOCC2)c2c(O1)cc1ncnc(NCc3ccccc3)c1c2,4.1870866
5754,CHEMBL3819120,25.530001,nM,Clc1c(F)ccc(Nc2ncnc3c2cc(NC(=O)[C@H]2NC(=O)OC2)c(OCC[NH+]2CCCCC2)c3)c1,7.5929494
1294,CHEMBL92356,65,nM,Brc1cc(Nc2ncnc3c2cc(NC(=O)C#CCN2CC[NH+](CC)CC2)cc3)ccc1,7.1870866
5133,CHEMBL3416599,241,nM,Brc1sc2ncnc(NCc3ccccc3)c2c1,6.6179829
341,CHEMBL335931,3500,nM,O=C(OC(C)(C)C)NCC(=O)N(C)[C@@H]1[C@H](OC)[C@@]2(C)O[C@H](n3c4c5n2c2c(c5c5c(C(=O)NC5)c4c4c3cccc4)cccc2)C1,5.4559321
6029,CHEMBL3950023,100,nM,O=C(NO)CNCCC(=O)Nc1ccc(-c2[nH]c3ncnc(N[C@H](C)c4ccccc4)c3c2)cc1,7
4234,CHEMBL2148049,47,nM,Clc1c(Oc2cc(C(F)(F)F)ccc2)ccc(Nc2ncnc3c2n(CCNC(=O)C(S(=O)(=O)C)(C)C)cc3)c1,7.3279023
3726,CHEMBL1822064,6270,nM,Clc1ccc(-c2nc(N3C(c4ccc(OC)cc4)CC(c4ccc(OC)cc4)=N3)sc2)cc1,5.2027326
3253,CHEMBL1243284,0.28999999,nM,Clc1c(F)ccc(Nc2c(C#N)cnc3c2cc(NC(=O)/C=C/C[NH2+]C)c(OCCF)c3)c1,9.5376024
2936,CHEMBL604672,7820,nM,Brc1c(NC(=O)c2ccc(N(CCCl)CCCl)cc2)cccc1,5.1067934
4235,CHEMBL2148050,6.6999998,nM,Clc1c(Oc2cc(Cl)ccc2)ccc(Nc2ncnc3c2n(CCNC(=O)CS(=O)(=O)C)cc3)c1,8.1739254
6342,CHEMBL3663934,1.2,nM,O=C(CC)N1C[C@H](Oc2c(CC)nc(C(=O)N)c(Nc3ccc(N4CC[NH+](C)CC4)cc3)n2)CC1,8.9208183
4074,CHEMBL2032380,1.47,nM,O=C(Nc1cc(N2C(=O)N(C)Cc3c2nc(Nc2c(OC)cc(N4CC[NH+](C)CCC4)cc2)nc3)ccc1)C=C,8.8326826
1268,CHEMBL92709,113,nM,Brc1cc(Br)cc(Nc2ncnc3c2cc(OC)c(OC)c3)c1,6.9469213
3075,CHEMBL591437,43210,nM,S=C(N(CCCC)Cc1c(O)c(C)ccc1)Nc1ccccc1,4.3644156
374,CHEMBL326318,891.25,nM,S(Cc1c([O-])c(OC)cc(/C=C(\C#N)/C(=O)N)c1)Cc1ccccc1,6.0500007
2501,CHEMBL515598,7800,nM,N(c1ncnc2[nH]cnc12)c1ccc(-c2sc3c(n2)cccc3)cc1,5.1079054
4918,CHEMBL3263380,120,nM,O=C1N=C(N2C(c3cc4c(cc3)cccc4)CC(c3cc(C)c(C)cc3)=N2)SC1,6.9208188
6313,CHEMBL3676387,20,nM,Brc1cc(F)c(Nc2ncnc3c2cc(NC(=O)C=C)c(OCC2CCN(C(=O)NCC)CC2)c3)cc1,7.6989698
4487,CHEMBL2385978,2000,nM,Clc1c(OCc2cc(F)ccc2)ccc(NC(=O)c2c([N+](=O)[O-])cc(OCC)c(NC(=O)/C=C/C[NH+](C)C)c2)c1,5.6989698
2280,CHEMBL402293,14,nM,Fc1cc(Cn2ncc3c2ccc(Nc2c(/C=N/OC(C)C)c(N)ncn2)c3)ccc1,7.8538718
597,CHEMBL554983,72,nM,Brc1cc(Nc2ncnc3c2[nH]c2c3cccc2)ccc1,7.1426673
2867,CHEMBL572031,720,nM,Clc1cc(Nc2ncnc3c2cc(/N=N/N(C(=O)OC=C)C)cc3)ccc1,6.1426673
2017,CHEMBL391387,150,nM,Clc1c(OCc2cnccc2)ccc(NC2=NC=Nn3c2c(C[NH+]2CCC([NH3+])CC2)cc3)c1,6.8239088
5220,CHEMBL3612575,5700,nM,O=C(OCC)CCCN1C(=O)Oc2c1cc1c(Nc3cc(C#C)ccc3)ncnc1c2,5.2441254
713,CHEMBL325949,7800,nM,O=C1c2c(N)c(O)c(N)cc2OC(c2cc(N)ccc2)=C1,5.1079054
4438,CHEMBL2347963,8,nM,O=C(Nc1cc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)ccc1)CC[NH+](C)C,8.0969105
4107,CHEMBL2031313,37.5,nM,Clc1c(OCc2ncccc2)ccc(Nc2c(C#N)cnc3c2cc(NC(=O)CCN2CCOCC2)c(OCC)c3)c1,7.4259686
3799,CHEMBL726,40107,nM,FC(F)(F)c1cc2N(CCC[NH+]3CCN(CCO)CC3)c3c(Sc2cc1)cccc3,4.39678
4478,CHEMBL2385987,3500,nM,Clc1c(OCc2ncccc2)ccc(NC(=O)c2cc(NC(=O)c3ccc(CN4CC[NH+](C)CC4)cc3)c(OCC)cc2)c1,5.4559321
4149,CHEMBL2048912,2.5999999,nM,Clc1c(Oc2c3c(snc3)ccc2)ccc(Nc2ncnc3c2n(CCNC(=O)C([NH3+])(C)C)cc3)c1,8.5850267
721,CHEMBL56266,5,nM,Clc1c(F)ccc(Nc2ncnc3c2cc(OCC(O)C[NH2+]C)c(OC)c3)c1,8.3010302
5559,CHEMBL3759929,5,nM,O(C)c1c(-c2sc3ncnc(N[C@H](C)c4ccccc4)c3c2)cc(CO)cc1,8.3010302
2139,CHEMBL272187,0.912,nM,Brc1c(NCCc2[nH]cnc2)c(Nc2ncnc3c2cncc3)ccc1,9.0400047
5913,CHEMBL3961961,4,nM,O(C)c1ccc(-c2oc3ncnc(N[C@H](CCO)c4ccccc4)c3c2)cc1,8.3979397
3324,CHEMBL1241487,33,nM,Oc1c(N)ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)c1,7.4814858
4507,CHEMBL2408826,3150,nM,Clc1c(Oc2ccc(COc3c(S(=O)(=O)c4ccccc4)[n+]([O-])on3)cc2)nc(Nc2c(OC)cc(N3CCC(O)CC3)cc2)nc1,5.5016894
2047,CHEMBL248393,5.6999998,nM,O(CCCN1CC[NH+](C)CC1)c1c(OC)cc2c(N[C@H]3[C@H](c4ccccc4)C3)c(C#N)cnc2c1,8.2441254
4799,CHEMBL3235201,180,nM,O=[N+]([O-])c1n(CC(=O)N/N=C/c2c(Oc3ccc(C)cc3)nc3c(c2)cc(C)cc3)c(C)nc1,6.7447276
2958,CHEMBL598798,28.799999,nM,Fc1c(C#C)cc(Nc2ncnc3c2cc(OCCCCCCC(=O)NO)c(OC)c3)cc1,7.5406075
5528,CHEMBL3753208,90.57,nM,FC(F)(F)Oc1c(NC(=O)Nc2ncccc2)cc(-c2cnccc2)cc1,7.0430155
2258,CHEMBL260861,2400,nM,O=C(N)c1c(Nc2cc(OC)cc(OC)c2)nn2C(N[C@H](CO)Cc3ccccc3)=CC(C3CC3)=Nc12,5.6197886
1549,CHEMBL74481,110,nM,N(c1ncnc2[nH]c3c(c12)CCCC3)c1ccc(C)cc1,6.9586072
2757,CHEMBL519395,6.5,ug.mL-1,O=C([O-])c1c(O)cc(OC)cc1C=1C(=O)[C@H](O)CC=1C,8.1870871
5597,CHEMBL3763405,6.4200001,nM,Clc1c(C(=O)NC23CC4CC(C2)CC(C3)C4)ccc(Nc2ncnc3c2cc(OCCC[NH+]2CCOCC2)c(OC)c3)c1,8.1924648
3288,CHEMBL1241578,550,nM,Brc1c(O)cc(-c2nn(C(C)C)c3ncnc(N)c23)cc1,6.2596374
5064,CHEMBL3344210,34.799999,nM,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2cc(-c2oc(C(NC)CS(=O)(=O)C)cc2)cc3)c1,7.4584208
738,CHEMBL545006,1800,nM,O=C(CC[NH+]1CCCCC1)c1ccc(OCc2ccccc2)cc1,5.7447276
3844,CHEMBL1914653,3.7,nM,Oc1ccc(-c2[nH]c3ncnc(N[C@H](C)c4ccccc4)c3c2)cc1,8.431798
1338,CHEMBL329856,6,nM,Brc1cc(Nc2ncnc3c2cc(NC(=O)C#CCN(C)C)cc3)ccc1,8.2218485
5547,CHEMBL3758278,2,nM,O=C(N)c1cc(OC)c(-c2sc3ncnc(N[C@H](C)c4ccccc4)c3c2)cc1,8.6989698
2596,CHEMBL490496,0.1585,nM,Clc1c(F)ccc(Cc2ncnc3c2nc(NC(=O)C=C)c(/C=C/CC[NH+]2CCOCC2)c3)c1,9.7999706
1136,CHEMBL347854,28700,nM,S(=O)(=O)(c1c(SSc2c(S(=O)(=O)c3ccc(C)cc3)c3c([nH]2)cccc3)[nH]c2c1cccc2)c1ccc(C)cc1,4.5421181
662,CHEMBL294395,61,nM,Clc1c(F)ccc(Nc2ncnc3c2cc(OCC[NH+](CCOC)CCOC)c(OC)c3)c1,7.2146702
3539,CHEMBL1683974,9,nM,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(C#CCCCN3CC[NH+](CC)CC3)c(C)ncn2)c1,8.0457573
3193,CHEMBL1173815,130,nM,S=C(N)N1C(c2ccc(O)cc2)CC(c2cc(C)c(C)cc2)=N1,6.8860564
1068,CHEMBL346770,5500,nM,S(Sc1n(C)c2c(c1C(=O)c1ccc(C(=O)[O-])cc1)cccc2)c1n(C)c2c(c1C(=O)c1ccc(C(=O)[O-])cc1)cccc2,5.2596374
4462,CHEMBL2381509,52,nM,Clc1c(Oc2cc(NC(=O)C=C)ccc2)nc(Nc2c(OC)cc(N3CCN(CC(=O)OCC#CCOc4c(S(=O)(=O)c5ccccc5)[n+]([O-])on4)CC3)cc2)nc1,7.2839966
1386,CHEMBL53552,603,nM,N(Cc1ccccc1)c1ncnc2c1nccc2,6.2196827
6650,CHEMBL4094647,69984.203,nM,Oc1c(-c2oc(Cc3[nH]c4c(n3)cccc4)nn2)cc(N)cc1,4.1550002
4119,CHEMBL2029699,8600,nM,Clc1c(C)ccc(N2C(=O)/C(=C\c3ccc(OCc4ccccc4)cc3)/C([O-])=N2)c1,5.0655017
6638,CHEMBL4094471,4497.7998,nM,Clc1c(-c2oc(Cc3[nH]c4c(n3)cccc4)nn2)cccc1,5.3469996
2368,CHEMBL56879,2000,nM,O=[N+]([O-])c1ccc(C(=O)C(C#N)=Cc2cc(O)c([O-])cc2)cc1,5.6989698
5323,CHEMBL3674151,4,nM,Clc1c(F)ccc(Nc2n(C(C)C)c3nc(Nc4c(F)cc(C(=O)NN5CC[NH+](C)CC5)cc4)ncc3n2)c1,8.3979397
79,CHEMBL137027,482,nM,N(\N(C)C)=N/c1cc2c(NCc3ccccc3)ncnc2cc1,6.3169532
4360,CHEMBL2325098,710,nM,Brc1ccc(C2=NN(c3ccccc3)C(c3cc4c(cc3)cccc4)C2)cc1,6.1487417
3354,CHEMBL1241858,2720,nM,Clc1c(O)cc(-c2nn(CC3C[NH2+]CCC3)c3ncnc(N)c23)cc1,5.5654311
5926,CHEMBL3947406,4,nM,O(C)c1c(-c2oc3ncnc(N[C@H](C)c4ccccc4)c3c2)cccc1,8.3979397
5231,CHEMBL3622678,4.1999998,nM,O=C(Nc1c(OCC)cc2ncnc(Nc3cc(C#C)ccc3)c2c1)/C=C/C[NH2+]C1CC1,8.3767509
388,CHEMBL1161236,53703.18,nM,S(CC(=O)[O-])c1c(O)c(OC)cc(C=C(C#N)C#N)c1,4.27
3226,CHEMBL1173783,1270,nM,O=[N+]([O-])c1n(CCOC(=O)/C=C/c2ccc(OCc3ccccc3)cc2)c(C)nc1,5.8961964
5944,CHEMBL3937949,6.1999998,nM,O=C([O-])c1ccc(Nc2nncc3c2cccc3)cc1,8.2076082
353,CHEMBL130208,4800,nM,O=[N+]([O-])c1cc(C(=O)N(C)[C@@H]2[C@H](OC)[C@@]3(C)O[C@H](n4c5c6n3c3c(c6c6c(C(=O)NC6)c5c5c4cccc5)cccc3)C2)ccc1,5.318759
5166,CHEMBL3608429,178,nM,F[C@H]1[C@H](NC(=O)C=C)CN(c2nc(Nc3cn(C)nc3)c3ncn(C(C)C)c3n2)C1,6.7495799
2330,CHEMBL490768,400,nM,O=C(N)/C(/C#N)=C/c1cc(c([O-])c(-c2ccccc2)c1)-c1ccccc1,6.3979402
2748,CHEMBL469996,3300,nM,Clc1c(N2CCOCC2)ccc(Nc2ncnc3nc(Nc4ccc(S(=O)(=O)N)cc4)sc23)c1,5.4814858
3998,CHEMBL1958026,16920,nM,Fc1ccc(C2=NN(C=3SCC(=O)N=3)C(c3ccc(F)cc3)C2)cc1,4.7715998
